NCES District ID,State District ID,District Name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students*,Teachers*,Schools,Locale Code*,Locale*,Student Teacher Ratio*,Type,Status
2600093,MI-41905,Excel Charter Academy,Kent County,4201 BRETON RD SE,GRAND RAPIDS,MI,49512,3857,(616)281-9339,784.00000,38.07000,1.00000,12,City: Midsize,20.59000000,Charter,Open
2613680,MI-40060,Excelsior Township S/D #1,Kalkaska County,5521 M 72 NE,KALKASKA,MI,49646,9774,(231)922-6200,45.00000,2.00000,1.00000,42,Rural: Distant,22.50000000,Regular Local,Open
2610560,MI-68030,Fairview Area School District,Oscoda County,1879 EAST MILLER RD,FAIRVIEW,MI,48621,8705,(989)848-7004,298.00000,12.00000,1.00000,43,Rural: Remote,24.83000000,Regular Local,Open
2614070,MI-63200,Farmington Public School District,Oakland County,32500 SHIAWASSEE RD,FARMINGTON,MI,48336,2338,(248)489-3340,9041.00000,626.95000,16.00000,13,City: Small,14.42000000,Regular Local,Open
2614100,MI-18020,Farwell Area Schools,Clare County,399 E Michigan St,FARWELL,MI,48622,,(989)588-9917,1008.00000,58.10000,4.00000,32,Town: Distant,17.35000000,Regular Local,Open
2601027,MI-63926,Faxon Academy,Oakland County,26275 NORTHWESTERN HWY,SOUTHFIELD,MI,48076,3926,(313)282-7618,119.00000,3.00000,1.00000,13,City: Small,39.67000000,Charter,Open
2614230,MI-03050,Fennville Public Schools,Allegan County,PO Box 1,Fennville,MI,49408,0001,(269)722-3350,1247.00000,76.75000,4.00000,42,Rural: Distant,16.25000000,Regular Local,Open
2614250,MI-25100,Fenton Area Public Schools,Genesee County,3100 OWEN RD,FENTON,MI,48430,1754,(810)591-4700,3088.00000,188.89000,6.00000,21,Suburb: Large,16.35000000,Regular Local,Open
2614280,MI-63020,Ferndale Public Schools,Oakland County,871 Pinecrest,FERNDALE,MI,48220,1055,(248)586-8651,3131.00000,172.27000,7.00000,21,Suburb: Large,18.17000000,Regular Local,Open
2614460,MI-50090,Fitzgerald Public Schools,Macomb County,23200 RYAN RD,WARREN,MI,48091,4551,(586)757-1750,2202.00000,178.80000,6.00000,12,City: Midsize,12.32000000,Regular Local,Open
2600945,MI-82997,Flagship Charter Academy,Wayne County,13661 WISCONSIN ST,DETROIT,MI,48238,2356,(313)933-7933,643.00000,37.02000,1.00000,11,City: Large,17.37000000,Charter,Open
2600145,MI-41911,Flat River Academy,Montcalm County,9481 Jordan Road,Greenville,MI,48838,,(616)754-9360,129.00000,12.15000,1.00000,41,Rural: Fringe,10.62000000,Charter,Open
2607080,MI-82180,Flat Rock Community Schools,Wayne County,28639 DIVISION ST,FLAT ROCK,MI,48134,1515,(734)535-6500,1772.00000,96.50000,5.00000,21,Suburb: Large,18.36000000,Regular Local,Open
2601117,MI-25918,Flex High School of Michigan,Genesee County,4945 CLIO RD,FLINT,MI,48504,1886,(877)360-5327,246.00000,10.41000,2.00000,21,Suburb: Large,23.63000000,Charter,Open
2600292,MI-63920,Flex High School of Pontiac,Oakland County,142 AUBURN AVE,PONTIAC,MI,48342,3008,(248)206-4316,37.00000,1.00000,1.00000,13,City: Small,37.00000000,Charter,Open
2600984,MI-47903,FlexTech High School,Livingston County,7707 Conference Center Road,Brighton,MI,48114,,(810)844-3366,177.00000,11.50000,1.00000,22,Suburb: Midsize,15.39000000,Charter,Open
2601122,MI-37900,Flextech High School Shepherd,Isabella County,380 W BLANCHARD RD,SHEPHERD,MI,48883,9552,(810)206-3260,71.00000,5.76000,1.00000,42,Rural: Distant,12.33000000,Charter,Open
2601124,MI-25919,Flint Cultural Center Academy,Genesee County,1200 ROBERT T LONGWAY BLVD,FLINT,MI,48503,,(810)339-8750,596.00000,32.00000,1.00000,13,City: Small,18.63000000,Charter,Open
2614520,MI-25010,Flint School District of the City of,Genesee County,923 EAST KEARSLEY ST,FLINT,MI,48503,1974,(810)760-1249,2840.00000,149.20000,14.00000,13,City: Small,19.03000000,Regular Local,Open
2614550,MI-25120,Flushing Community Schools,Genesee County,522 NORTH MCKINLEY RD,FLUSHING,MI,48433,1353,(810)591-1180,4074.00000,214.97000,8.00000,21,Suburb: Large,18.95000000,Regular Local,Open
2614570,MI-40020,Forest Area Community Schools,Kalkaska County,7741 SHIPPY RD SW,FIFE LAKE,MI,49633,8225,(231)369-4191,515.00000,34.35000,3.00000,42,Rural: Distant,14.99000000,Regular Local,Open
2614610,MI-41110,Forest Hills Public Schools,Kent County,6590 CASCADE RD SE,GRAND RAPIDS,MI,49546,6428,(616)493-8800,9201.00000,509.84000,18.00000,21,Suburb: Large,18.05000000,Regular Local,Open
2611190,MI-36015,Forest Park School District,Iron County,801 FOREST PKWY,CRYSTAL FALLS,MI,49920,1133,(906)214-4695,479.00000,28.31000,1.00000,43,Rural: Remote,16.92000000,Regular Local,Open
2600314,MI-81906,Fortis Academy,Washtenaw County,3875 GOLFSIDE DR,YPSILANTI,MI,48197,3726,(734)572-3623,638.00000,39.32000,1.00000,21,Suburb: Large,16.23000000,Charter,Open
2601133,MI-82772,Fostering Leadership Academy,Wayne County,16511 DELAWARE AVE,REDFORD,MI,48240,,(313)977-9178,59.00000,4.00000,1.00000,21,Suburb: Large,14.75000000,Charter,Open
2600964,MI-63923,Four Corners Montessori Academy,Oakland County,1075 EAST GARDENIA AVE,MADISON HEIGHTS,MI,48071,3433,(248)542-7001,291.00000,17.00000,1.00000,21,Suburb: Large,17.12000000,Charter,Open
2614700,MI-19070,Fowler Public Schools,Clinton County,PO Box 408,Fowler,MI,48835,,(989)593-2250,443.00000,28.31000,2.00000,42,Rural: Distant,15.65000000,Regular Local,Open
2614730,MI-47030,Fowlerville Community Schools,Livingston County,7677 WEST SHARPE RD STE A,FOWLERVILLE,MI,48836,8748,(517)223-6001,2590.00000,143.28000,5.00000,31,Town: Fringe,18.08000000,Regular Local,Open
2600218,MI-73909,Francis Reh PSA,Saginaw County,2201 OWEN ST,SAGINAW,MI,48601,3466,(989)753-2349,499.00000,30.70000,1.00000,13,City: Small,16.25000000,Charter,Open
2614760,MI-73190,Frankenmuth School District,Saginaw County,525 EAST GENESEE ST,FRANKENMUTH,MI,48734,1296,(989)652-9958,1374.00000,63.09000,3.00000,31,Town: Fringe,21.78000000,Regular Local,Open
2614790,MI-10025,Frankfort-Elberta Area Schools,Benzie County,534 11TH ST,FRANKFORT,MI,49635,9351,(231)352-4641,477.00000,32.52000,2.00000,43,Rural: Remote,14.67000000,Regular Local,Open
2614820,MI-50100,Fraser Public Schools,Macomb County,33466 GARFIELD RD,FRASER,MI,48026,1850,(586)439-7000,4650.00000,284.94000,8.00000,21,Suburb: Large,16.32000000,Regular Local,Open
2615060,MI-73200,Freeland Community School District,Saginaw County,710 POWLEY DR,FREELAND,MI,48623,8106,(989)695-5527,2051.00000,100.58000,3.00000,23,Suburb: Small,20.39000000,Regular Local,Open
2615150,MI-62040,Fremont Public School District,Newaygo County,450 E PINE ST,FREMONT,MI,49412,1767,(231)924-2350,2092.00000,119.40000,5.00000,41,Rural: Fringe,17.52000000,Regular Local,Open
2600301,MI-82987,Frontier International Academy,Wayne County,13200 CONANT ST,DETROIT,MI,48212,2338,(734)369-9500,921.00000,38.50000,2.00000,11,City: Large,23.92000000,Charter,Open
2615390,MI-61080,Fruitport Community Schools,Muskegon County,3255 PONTALUNA RD,FRUITPORT,MI,49415,9600,(231)865-3154,2678.00000,156.25000,7.00000,22,Suburb: Midsize,17.14000000,Regular Local,Open
2615420,MI-29050,Fulton Schools,Gratiot County,8060 ELY HWY,MIDDLETON,MI,48856,9704,(989)236-7300,558.00000,35.16000,3.00000,42,Rural: Distant,15.87000000,Regular Local,Open
2615450,MI-39050,Galesburg-Augusta Community Schools,Kalamazoo County,1076 NORTH 37TH ST,GALESBURG,MI,49053,9762,(269)484-2000,971.00000,62.84000,4.00000,41,Rural: Fringe,15.45000000,Regular Local,Open
2615540,MI-82050,Garden City Public Schools,Wayne County,1333 RADCLIFF ST,GARDEN CITY,MI,48135,1126,(734)762-6311,3228.00000,239.60000,8.00000,21,Suburb: Large,13.47000000,Regular Local,Open
2601097,MI-53901,Gateway To Success Academy,Mason County,526 N SCOTTVILLE RD,SCOTTVILLE,MI,49454,9572,(231)845-0922,107.00000,7.63000,1.00000,42,Rural: Distant,14.02000000,Charter,Open
2615730,MI-69020,Gaylord Community Schools,Otsego County,615 SOUTH ELM AVE,GAYLORD,MI,49735,1253,(989)705-3009,2793.00000,161.14000,5.00000,41,Rural: Fringe,17.33000000,Regular Local,Open
2681001,MI-81916,GEE Compass Academy,†,850 S Hewitt Street,Ypsilanti,MI,48197,8141,(734)369-9500,†,†,1.00000,†,†,†,Charter,New
2680400,MI-25000,Genesee ISD,Genesee County,2413 W Maple Ave,Flint,MI,48507,3493,(810)591-4402,2982.00000,244.23000,6.00000,21,Suburb: Large,12.21000000,Specialized,Open
2615750,MI-25070,Genesee School District,Genesee County,PO Box 220,Genesee,MI,48437,0220,(810)591-1650,731.00000,46.92000,2.00000,21,Suburb: Large,15.58000000,Regular Local,Open
2600224,MI-82937,George Crockett Academy,Wayne County,4851 14TH ST,DETROIT,MI,48208,2204,(313)896-6078,355.00000,25.50000,1.00000,11,City: Large,13.92000000,Charter,Open
2600249,MI-82963,George Washington Carver Academy,Wayne County,14510 2ND AVE,HIGHLAND PARK,MI,48203,5715,(313)865-6024,370.00000,26.70000,2.00000,21,Suburb: Large,13.86000000,Charter,Open
2680999,MI-41932,Gerald Dawkins Academy,Kent County,1050 FISK ST SE,GRAND RAPIDS,MI,49507,1413,(517)281-8626,†,†,1.00000,13,City: Small,†,Charter,New
2615870,MI-82290,Gibraltar School District,Wayne County,19370 VREELAND RD,WOODHAVEN,MI,48183,4430,(734)379-6350,3630.00000,198.00000,7.00000,21,Suburb: Large,18.33000000,Regular Local,Open
2615970,MI-21025,Gladstone Area Schools,Delta County,400 SOUTH 10TH ST,GLADSTONE,MI,49837,1534,(906)428-2417,1490.00000,83.89000,4.00000,33,Town: Remote,17.76000000,Regular Local,Open
2615990,MI-26040,Gladwin Community Schools,Gladwin County,401 NORTH BOWERY AVE,GLADWIN,MI,48624,1442,(989)426-9255,1605.00000,83.33000,5.00000,32,Town: Distant,19.26000000,Regular Local,Open
2616020,MI-45010,Glen Lake Community Schools,Leelanau County,3375 WEST BURDICKVILLE RD,MAPLE CITY,MI,49664,8753,(231)334-3061,711.00000,55.11000,1.00000,43,Rural: Remote,12.90000000,Regular Local,Open
2615510,MI-03440,Glenn Public School District,Allegan County,PO Box 69,Glenn,MI,49416,,(269)512-7970,33.00000,3.00000,1.00000,42,Rural: Distant,11.00000000,Regular Local,Open
2600973,MI-82725,Global Heights Academy,Wayne County,23713 Joy Road,Dearborn Heights,MI,48127,,(313)624-3400,252.00000,13.50000,1.00000,21,Suburb: Large,18.67000000,Charter,Open
2601064,MI-81900,Global Tech Academy,Washtenaw County,1715 E FOREST AVE,YPSILANTI,MI,48198,4160,(734)390-9625,207.00000,11.00000,1.00000,21,Suburb: Large,18.82000000,Charter,Open
2616050,MI-80110,Gobles Public School District,Van Buren County,PO Box 412,Gobles,MI,49055,0412,(269)628-9390,737.00000,47.77000,3.00000,42,Rural: Distant,15.43000000,Regular Local,Open
2616080,MI-41120,Godfrey-Lee Public Schools,Kent County,1324 BURTON ST SW,WYOMING,MI,49509,1466,(616)241-4722,1650.00000,108.99000,5.00000,21,Suburb: Large,15.14000000,Regular Local,Open
2616110,MI-41020,Godwin Heights Public Schools,Kent County,15 36TH ST SW,GRAND RAPIDS,MI,49548,2101,(616)252-2090,2026.00000,118.58000,5.00000,21,Suburb: Large,17.09000000,Regular Local,Open
2680420,MI-27000,Gogebic-Ontonagon ISD,Ontonagon County,PO Box 218,Bergland,MI,49910,0218,(906)575-3438,107.00000,12.66000,1.00000,43,Rural: Remote,8.45000000,Specialized,Open
2616320,MI-25050,Goodrich Area Schools,Genesee County,8029 GALE RD,GOODRICH,MI,48438,9260,(810)591-2201,1932.00000,95.70000,4.00000,41,Rural: Fringe,20.19000000,Regular Local,Open
2600193,MI-25903,Grand Blanc Academy,Genesee County,5135 EAST HILL RD,GRAND BLANC,MI,48439,7637,(810)953-3140,325.00000,28.40000,1.00000,21,Suburb: Large,11.44000000,Charter,Open
2616350,MI-25030,Grand Blanc Community Schools,Genesee County,G11920 S SAGINAW ST,GRAND BLANC,MI,48439,,(810)591-6000,7801.00000,437.28000,13.00000,21,Suburb: Large,17.84000000,Regular Local,Open
2616380,MI-70010,Grand Haven Area Public Schools,Ottawa County,1415 SOUTH BEECHTREE ST,GRAND HAVEN,MI,49417,2843,(616)850-5015,5411.00000,343.99000,13.00000,22,Suburb: Midsize,15.73000000,Regular Local,Open
2616410,MI-23060,Grand Ledge Public Schools,Eaton County,220 LAMSON ST,GRAND LEDGE,MI,48837,1760,(517)925-5401,5096.00000,296.32000,8.00000,21,Suburb: Large,17.20000000,Regular Local,Open
2600252,MI-41921,Grand Rapids Child Discovery Center,Kent County,409 Lafayette Ave SE,GRAND RAPIDS,MI,49503,,(616)459-0330,287.00000,15.00000,1.00000,12,City: Midsize,19.13000000,Charter,Open
2616440,MI-41010,Grand Rapids Public Schools,Kent County,PO Box 117,Grand Rapids,MI,49501,0117,(616)819-2000,13787.00000,795.97000,51.00000,12,City: Midsize,17.32000000,Regular Local,Open
2601082,MI-82757,Grand River Academy,Wayne County,28111 8 MILE RD,LIVONIA,MI,48152,2359,(248)893-6100,736.00000,38.06000,1.00000,13,City: Small,19.34000000,Charter,Open
2601095,MI-41930,Grand River Preparatory High School,Kent County,650 52nd Street,Kentwood,MI,49548,,(616)261-1800,604.00000,30.78000,1.00000,13,City: Small,19.62000000,Charter,Open
2600265,MI-28902,Grand Traverse Academy,Grand Traverse County,1245 HAMMOND RD E,TRAVERSE CITY,MI,49686,9000,(231)932-6008,787.00000,51.00000,1.00000,33,Town: Remote,15.43000000,Charter,Open
2616470,MI-41130,Grandville Public Schools,Kent County,3839 Prairie St SW,Grandville,MI,49418,1688,(616)254-6570,5521.00000,331.36000,10.00000,21,Suburb: Large,16.66000000,Regular Local,Open
2616500,MI-62050,Grant Public School District,Newaygo County,148 ELDER ST,GRANT,MI,49327,8411,(231)834-5621,1638.00000,93.13000,5.00000,42,Rural: Distant,17.59000000,Regular Local,Open
2616560,MI-42030,Grant Township S/D #2,Keweenaw County,PO Box 74,Copper Harbor,MI,49918,0074,(906)289-4447,7.00000,1.00000,1.00000,43,Rural: Remote,7.00000000,Regular Local,Open
2616830,MI-38050,Grass Lake Community Schools,Jackson County,899 SOUTH UNION ST,GRASS LAKE,MI,49240,9346,(517)867-5540,1315.00000,78.96000,3.00000,41,Rural: Fringe,16.65000000,Regular Local,Open
2680460,MI-29000,Gratiot-Isabella RESD,Gratiot County,PO Box 310,Ithaca,MI,48847,0310,(989)875-5101,246.00000,66.80000,1.00000,32,Town: Distant,3.68000000,Specialized,Open
2600157,MI-63907,Great Lakes Academy,Oakland County,46312 WOODWARD AVE,PONTIAC,MI,48342,5006,(248)334-6434,183.00000,12.00000,1.00000,13,City: Small,15.25000000,Charter,Open
2601050,MI-33914,Great Lakes Learning Academy,Ingham County,2875 EYDE PKWY,EAST LANSING,MI,48823,5368,(810)471-4989,1136.00000,37.56000,2.00000,21,Suburb: Large,30.24000000,Charter,Open
2600294,MI-63922,Great Oaks Academy,Macomb County,4257 BART AVE,WARREN,MI,48091,1977,(586)427-4540,744.00000,38.02000,1.00000,12,City: Midsize,19.57000000,Charter,Open
2601037,MI-25914,Greater Heights Academy,Genesee County,3196 W PASADENA AVE,FLINT,MI,48504,2330,(810)768-3860,246.00000,18.00000,1.00000,21,Suburb: Large,13.67000000,Charter,Open
2617160,MI-59070,Greenville Public Schools,Montcalm County,1414 CHASE ST,GREENVILLE,MI,48838,7147,(616)754-3686,3601.00000,211.50000,7.00000,32,Town: Distant,17.03000000,Regular Local,Open
2617220,MI-82300,Grosse Ile Township Schools,Wayne County,23276 EAST RIVER RD,GROSSE ILE,MI,48138,1535,(734)362-2581,1594.00000,90.48000,4.00000,21,Suburb: Large,17.62000000,Regular Local,Open
2625740,MI-82055,Grosse Pointe Public Schools,Wayne County,20601 MORNINGSIDE DRIVE,GROSSE POINTE WOODS,MI,48236,1584,(313)432-3000,6516.00000,431.44000,12.00000,21,Suburb: Large,15.10000000,Regular Local,Open
2617250,MI-39065,Gull Lake Community Schools,Kalamazoo County,10100 EAST D AVE,RICHLAND,MI,49083,8601,(269)548-3406,3256.00000,213.37000,7.00000,22,Suburb: Midsize,15.26000000,Regular Local,Open
2614690,MI-52040,Gwinn Area Community Schools,Marquette County,50 WEST STATE HIGHWAY M35,GWINN,MI,49841,9180,(906)346-9283,997.00000,67.00000,3.00000,43,Rural: Remote,14.88000000,Regular Local,Open
2617340,MI-11670,Hagar Township S/D #6,Berrien County,3422 RIVERSIDE RD,BENTON HARBOR,MI,49022,9583,(269)849-1343,73.00000,6.83000,1.00000,41,Rural: Fringe,10.69000000,Regular Local,Open
2617370,MI-35020,Hale Area Schools,Iosco County,200 WEST MAIN ST,HALE,MI,48739,9255,(989)728-7661,343.00000,22.76000,1.00000,43,Rural: Remote,15.07000000,Regular Local,Open
2617400,MI-03100,Hamilton Community Schools,Allegan County,4815 136TH AVE,HAMILTON,MI,49419,9604,(269)751-5148,2905.00000,155.67000,7.00000,41,Rural: Fringe,18.66000000,Regular Local,Open
2600287,MI-82977,Hamtramck Academy,Wayne County,11420 CONANT ST,HAMTRAMCK,MI,48212,3134,(313)368-7312,548.00000,29.01000,1.00000,21,Suburb: Large,18.89000000,Charter,Open
2617520,MI-82060,Hamtramck School District of the City of,Wayne County,PO Box 12012,Hamtramck,MI,48212,0012,(313)591-7412,3062.00000,193.24000,8.00000,21,Suburb: Large,15.85000000,Regular Local,Open
2617550,MI-31010,Hancock Public Schools,Houghton County,501 Campus Drive,HANCOCK,MI,49930,1845,(906)487-5925,604.00000,39.60000,2.00000,41,Rural: Fringe,15.25000000,Regular Local,Open
2600305,MI-82986,Hanley International Academy,Wayne County,2400 DENTON ST,HAMTRAMCK,MI,48212,3616,(313)875-8888,660.00000,37.75000,1.00000,21,Suburb: Large,17.48000000,Charter,Open
2617640,MI-38100,Hanover-Horton School District,Jackson County,10400 MOSCOW RD,HORTON,MI,49246,9402,(517)563-0100,1023.00000,54.11000,3.00000,42,Rural: Distant,18.91000000,Regular Local,Open
2600007,MI-32060,Harbor Beach Community Schools,Huron County,402 SOUTH 5TH ST,HARBOR BEACH,MI,48441,1386,(989)479-3261,491.00000,31.68000,3.00000,43,Rural: Remote,15.50000000,Regular Local,Open
2617700,MI-24020,Harbor Springs School District,Emmet County,800 STATE ROAD,HARBOR SPRINGS,MI,49740,1137,(231)526-4540,737.00000,55.62000,3.00000,42,Rural: Distant,13.25000000,Regular Local,Open
2617730,MI-13070,Harper Creek Community Schools,Calhoun County,7454 B DR N,BATTLE CREEK,MI,49014,8381,(269)441-6571,2819.00000,162.42000,5.00000,41,Rural: Fringe,17.36000000,Regular Local,Open
2617760,MI-82320,Harper Woods The School District of the City of,Wayne County,19851 ANITA ST,HARPER WOODS,MI,48225,1103,(586)209-2400,2581.00000,102.60000,7.00000,21,Suburb: Large,25.16000000,Regular Local,Open
2617820,MI-18060,Harrison Community Schools,Clare County,PO Box 529,Harrison,MI,48625,0529,(989)539-7871,1260.00000,84.50000,4.00000,32,Town: Distant,14.91000000,Regular Local,Open
2617860,MI-64040,Hart Public School District,Oceana County,301 JOHNSON ST W,HART,MI,49420,1081,(231)873-6214,1246.00000,80.66000,3.00000,32,Town: Distant,15.45000000,Regular Local,Open
2617880,MI-80120,Hartford Public Schools,Van Buren County,115 SCHOOL ST,HARTFORD,MI,49057,1183,(269)621-7001,1364.00000,72.56000,4.00000,31,Town: Fringe,18.80000000,Regular Local,Open
2617910,MI-47060,Hartland Consolidated Schools,Livingston County,9525 EAST HIGHLAND RD,HOWELL,MI,48843,9098,(810)626-2100,5162.00000,289.53000,9.00000,41,Rural: Fringe,17.83000000,Regular Local,Open
2617940,MI-33060,Haslett Public Schools,Ingham County,5593 FRANKLIN ST,HASLETT,MI,48840,5000,(517)339-8242,2563.00000,189.23000,5.00000,21,Suburb: Large,13.54000000,Regular Local,Open
2617970,MI-08030,Hastings Area School District,Barry County,232 West Grand Street,Hastings,MI,49058,2225,(269)945-6137,2550.00000,145.46000,6.00000,32,Town: Distant,17.53000000,Regular Local,Open
2618030,MI-63130,Hazel Park School District of the City of,Oakland County,1620 EAST ELZA AVE,HAZEL PARK,MI,48030,2358,(248)658-5220,2947.00000,213.48000,11.00000,21,Suburb: Large,13.80000000,Regular Local,Open
2618180,MI-73210,Hemlock Public School District,Saginaw County,PO Box 260,Hemlock,MI,48626,0260,(989)642-5282,1169.00000,66.60000,5.00000,41,Rural: Fringe,17.55000000,Regular Local,Open
2600171,MI-82926,Henry Ford Academy,Wayne County,PO Box 1148,Dearborn,MI,48121,1148,(313)982-6193,497.00000,†,1.00000,12,City: Midsize,‡,Charter,Open
2680220,MI-14000,Heritage Southwest Intermediate School District,Cass County,61682 DAILEY RD,CASSOPOLIS,MI,49031,9648,(269)445-6202,254.00000,29.00000,2.00000,42,Rural: Distant,8.76000000,Specialized,Open
2618270,MI-62060,Hesperia Community Schools,Newaygo County,96 S Division Street,Hesperia,MI,49421,0338,(231)854-6185,818.00000,45.63000,3.00000,42,Rural: Distant,17.93000000,Regular Local,Open
2601014,MI-82749,Highland Park Public School Academy System,Wayne County,15900 WOODWARD AVE,HIGHLAND PARK,MI,48203,2948,(313)957-3005,280.00000,2.50000,1.00000,21,Suburb: Large,112.00000000,Charter,Open
2601107,MI-83900,Highpoint Virtual Academy of Michigan,Wexford County,210 E Mesick Avenue,Mesick,MI,49668,,(231)307-4707,2308.00000,124.30000,1.00000,43,Rural: Remote,18.57000000,Charter,Open
2618360,MI-60020,Hillman Community Schools,Montmorency County,26042 M 32 S,HILLMAN,MI,49746,9788,(989)742-2908,415.00000,29.96000,2.00000,43,Rural: Remote,13.85000000,Regular Local,Open
2618390,MI-30020,Hillsdale Community Schools,Hillsdale County,30 SOUTH NORWOOD AVE,HILLSDALE,MI,49242,1802,(517)437-4401,1274.00000,78.62000,5.00000,32,Town: Distant,16.20000000,Regular Local,Open
2680480,MI-30000,Hillsdale ISD,Hillsdale County,310 WEST BACON ST,HILLSDALE,MI,49242,1546,(517)689-1801,304.00000,27.70000,2.00000,32,Town: Distant,10.97000000,Specialized,Open
2600143,MI-30901,Hillsdale Preparatory School,Hillsdale County,160 MECHANIC RD,HILLSDALE,MI,49242,1053,(517)437-4625,88.00000,6.00000,1.00000,32,Town: Distant,14.67000000,Charter,Open
2618420,MI-70020,Holland City School District,Ottawa County,320 W 24th St,HOLLAND,MI,49423,4037,(616)494-2005,2834.00000,173.00000,7.00000,13,City: Small,16.38000000,Regular Local,Open
2600216,MI-63911,Holly Academy,Oakland County,820 ACADEMY RD,HOLLY,MI,48442,1546,(248)634-5554,586.00000,38.75000,1.00000,31,Town: Fringe,15.12000000,Charter,Open
2618450,MI-63210,Holly Area School District,Oakland County,920 BAIRD ST,HOLLY,MI,48442,1735,(248)328-3147,3101.00000,200.31000,6.00000,31,Town: Fringe,15.48000000,Regular Local,Open
2618480,MI-33070,Holt Public Schools,Ingham County,5780 HOLT RD,HOLT,MI,48842,9696,(517)694-5715,4923.00000,337.34000,9.00000,21,Suburb: Large,14.59000000,Regular Local,Open
2618510,MI-61120,Holton Public Schools,Muskegon County,6500 Fourth Street,HOLTON,MI,49425,7505,(231)821-1700,828.00000,54.41000,4.00000,42,Rural: Distant,15.22000000,Regular Local,Open
2618540,MI-13080,Homer Community School District,Calhoun County,403 SOUTH HILLSDALE ST,HOMER,MI,49245,1247,(517)568-4463,910.00000,53.83000,3.00000,42,Rural: Distant,16.91000000,Regular Local,Open
2600121,MI-81901,Honey Creek Community School,Washtenaw County,1735 S WAGNER RD,ANN ARBOR,MI,48103,9715,(734)994-2636,251.00000,19.04000,1.00000,21,Suburb: Large,13.18000000,Charter,Open
2600229,MI-82942,Hope Academy,Wayne County,12121 BROADSTREET AVE,DETROIT,MI,48204,1550,(313)934-0054,414.00000,13.35000,1.00000,11,City: Large,31.01000000,Charter,Open
2600988,MI-41926,Hope Academy of West Michigan,Kent County,240 Brown Street SE,Grand Rapids,MI,49507,,(616)977-4917,359.00000,28.10000,1.00000,12,City: Midsize,12.78000000,Charter,Open
2600243,MI-82957,Hope of Detroit Academy,Wayne County,4443 NORTH CAMPBELL ST,DETROIT,MI,48210,2520,(313)897-8720,1010.00000,56.10000,2.00000,11,City: Large,18.00000000,Charter,Open
2618570,MI-03070,Hopkins Public Schools,Allegan County,400 S CLARK ST,HOPKINS,MI,49328,9538,(269)793-7261,1480.00000,83.58000,4.00000,42,Rural: Distant,17.71000000,Regular Local,Open
2618600,MI-72020,Houghton Lake Community Schools,Roscommon County,4433 W HOUGHTON LAKE DR,HOUGHTON LAKE,MI,48629,9786,(989)366-2031,1162.00000,97.47000,3.00000,41,Rural: Fringe,11.92000000,Regular Local,Open
2628890,MI-31110,Houghton-Portage Township School District,Houghton County,1603 GUNDLACH RD,HOUGHTON,MI,49931,2605,(906)482-0451,1445.00000,79.52000,3.00000,41,Rural: Fringe,18.17000000,Regular Local,Open
2618720,MI-47070,Howell Public Schools,Livingston County,411 NORTH HIGHLANDER WAY,HOWELL,MI,48843,1021,(517)548-6234,6871.00000,375.99000,10.00000,22,Suburb: Midsize,18.27000000,Regular Local,Open
2618810,MI-46080,Hudson Area Schools,Lenawee County,781 NORTH MAPLE GROVE AVE,HUDSON,MI,49247,1149,(517)448-8912,1243.00000,54.09000,5.00000,42,Rural: Distant,22.98000000,Regular Local,Open
2618840,MI-70190,Hudsonville Public School District,Ottawa County,3886 VAN BUREN ST,HUDSONVILLE,MI,49426,1038,(616)669-1740,6806.00000,415.08000,13.00000,21,Suburb: Large,16.40000000,Regular Local,Open
2600211,MI-50903,Huron Academy,Macomb County,11401 METROPOLITAN PKWY,STERLING HEIGHTS,MI,48312,2937,(586)446-9170,644.00000,45.57000,2.00000,21,Suburb: Large,14.13000000,Charter,Open
2680500,MI-32000,Huron ISD,Huron County,1299 SOUTH THOMAS RD STE 1,BAD AXE,MI,48413,9730,(989)269-6406,202.00000,30.40000,2.00000,41,Rural: Fringe,6.64000000,Specialized,Open
2618930,MI-82340,Huron School District,Wayne County,32044 HURON RIVER DR,NEW BOSTON,MI,48164,9282,(734)782-2441,2541.00000,151.49000,8.00000,21,Suburb: Large,16.77000000,Regular Local,Open
2618990,MI-63220,Huron Valley Schools,Oakland County,2390 SOUTH MILFORD RD,HIGHLAND,MI,48357,4934,(248)684-8234,7970.00000,486.77000,16.00000,21,Suburb: Large,16.37000000,Regular Local,Open
2601040,MI-70909,ICademy Global,Ottawa County,8485 HOMESTEAD DR,ZEELAND,MI,49464,8969,(616)953-9879,242.00000,19.40000,1.00000,23,Suburb: Small,12.47000000,Charter,Open
2619050,MI-58070,Ida Public School District,Monroe County,3145 PRAIRIE ST,IDA,MI,48140,9600,(734)269-9003,1440.00000,81.21000,3.00000,41,Rural: Fringe,17.73000000,Regular Local,Open
2619100,MI-44060,Imlay City Community Schools,Lapeer County,634 WEST BORLAND RD,IMLAY CITY,MI,48444,1416,(810)724-9861,1770.00000,98.78000,5.00000,32,Town: Distant,17.92000000,Regular Local,Open
2680520,MI-33000,Ingham ISD,Ingham County,2630 WEST HOWELL RD,MASON,MI,48854,9392,(517)244-1289,1295.00000,82.13000,9.00000,41,Rural: Fringe,15.77000000,Specialized,Open
