NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Directly Certified*,Type,Status,Latitude,Longitude
261925005602,MI-34010-01914,2619250,MI-34010,PK,05,Jefferson School,Ionia Public Schools,Ionia County,420 NORTH JEFFERSON ST,IONIA,MI,48846,1328,(616)527-2740,32,Town: Distant,No,315.00000,14.96000,21.0600000,211.00000,18.00000,–,Regular,Open,42.98697809999999,-85.0540438
261983005645,MI-70175-06127,2619830,MI-70175,09,12,Jenison High School,Jenison Public Schools,Ottawa County,2140 BAUER RD,JENISON,MI,49428,9539,(616)457-3400,21,Suburb: Large,No,1495.00000,77.11000,19.3900000,317.00000,52.00000,–,Regular,Open,42.9202662,-85.8369259
261983008230,MI-70175-00893,2619830,MI-70175,06,12,Jenison Innovation Academy,Jenison Public Schools,Ottawa County,800 CONNIE ST,JENISON,MI,49428,7915,(616)457-8477,21,Suburb: Large,No,140.00000,11.40000,12.2800000,19.00000,6.00000,–,Regular,Open,42.9100085,-85.80117539999999
261983000978,MI-70175-01920,2619830,MI-70175,07,08,Jenison Junior High School,Jenison Public Schools,Ottawa County,8295 20TH AVE,JENISON,MI,49428,9595,(616)457-1402,21,Suburb: Large,No,752.00000,43.95000,17.1100000,176.00000,37.00000,–,Regular,Open,42.9201166,-85.83364259999999
261983001756,MI-70175-09405,2619830,MI-70175,PK,06,Jenison Public Schools Early Childhood Center,Jenison Public Schools,Ottawa County,2950 BALDWIN ST,HUDSONVILLE,MI,49426,8609,(616)777-6534,21,Suburb: Large,No,181.00000,21.93000,8.2500000,43.00000,7.00000,–,Regular,Open,42.9053795,-85.856111
262925006510,MI-12040-01921,2629250,MI-12040,PK,05,Jennings Elementary School,Quincy Community Schools,Branch County,44 EAST LIBERTY ST,QUINCY,MI,49082,1205,(517)639-9885,32,Town: Distant,No,435.00000,26.40000,16.4800000,201.00000,24.00000,–,Regular,Open,41.9406865,-84.87983729999999
260110301920,MI-82015-09592,2601103,MI-82015,09,12,Jerry L White Center,Detroit Public Schools Community District,Wayne County,14804 WEST MCNICHOLS RD,DETROIT,MI,48235,3938,(313)416-4200,11,City: Large,No,122.00000,20.30000,6.0100000,92.00000,0.00000,–,Special Education,Open,42.4174882,-83.19442839999999
263390006953,MI-82155-01927,2633900,MI-82155,PK,05,Jesse L Anderson Elementary School,Trenton Public Schools,Wayne County,2600 HARRISON AVE,TRENTON,MI,48183,2445,(734)692-4560,21,Suburb: Large,No,582.00000,33.22000,17.5200000,165.00000,18.00000,–,Regular,Open,42.1489688,-83.2003155
263039006667,MI-73010-01929,2630390,MI-73010,PK,06,Jessie Loomis School,Saginaw School District of the City of,Saginaw County,2000 LOOMIS ST,SAGINAW,MI,48601,4136,(989)399-4750,13,City: Small,No,348.00000,20.00000,17.4000000,331.00000,2.00000,–,Regular,Open,43.4083855,-83.9145127
263039006668,MI-73010-01930,2630390,MI-73010,PK,06,Jessie Rouse School,Saginaw School District of the City of,Saginaw County,435 RANDOLPH ST,SAGINAW,MI,48601,3755,(989)399-5000,13,City: Small,No,220.00000,17.50000,12.5700000,204.00000,1.00000,–,Regular,Open,43.403205,-83.9578228
261983008917,MI-70175-03596,2619830,MI-70175,KG,05,JIA Elementary,Jenison Public Schools,Ottawa County,800 CONNIE ST,JENISON,MI,49428,7915,(616)457-8477,21,Suburb: Large,No,56.00000,3.90000,14.3600000,20.00000,4.00000,–,Regular,Open,42.9100085,-85.80117539999999
263654007247,MI-82170-00008,2636540,MI-82170,04,12,Jo Brighton Skills Center,Wyandotte School District of the City of,Wayne County,4460 18TH ST,WYANDOTTE,MI,48192,6925,(734)759-6300,21,Suburb: Large,No,155.00000,22.00000,7.0500000,74.00000,6.00000,–,Special Education,Open,42.1875523,-83.1746292
263447007990,MI-50210-08969,2634470,MI-50210,09,12,Joan C Sergent Instructional Resource Center,Utica Community Schools,Macomb County,14200 CANAL RD,STERLING HEIGHTS,MI,48313,2118,(586)797-6800,21,Suburb: Large,No,0.00000,1.20000,†,†,†,†,Regular,Open,42.6128899,-82.9848846
261989005649,MI-69030-05867,2619890,MI-69030,KG,08,JohannesburgLewiston ElementaryMiddle School,Johannesburg-Lewiston Area Schools,Otsego County,PO Box 69,Johannesburg,MI,49751,9622,(989)731-2040,42,Rural: Distant,No,346.00000,18.17000,19.0400000,185.00000,25.00000,–,Regular,Open,44.9857311,-84.4556356
261989005647,MI-69030-01935,2619890,MI-69030,09,12,JohannesburgLewiston High School,Johannesburg-Lewiston Area Schools,Otsego County,PO Box 69,Johannesburg,MI,49751,9622,(989)731-4420,42,Rural: Distant,No,218.00000,14.53000,15.0000000,114.00000,14.00000,–,Regular,Open,44.9857311,-84.4556356
260282004015,MI-81010-01939,2602820,MI-81010,KG,05,John Allen School,Ann Arbor Public Schools,Washtenaw County,2560 TOWNER BLVD,ANN ARBOR,MI,48104,5035,(734)997-1210,12,City: Midsize,No,381.00000,30.10000,12.6600000,140.00000,19.00000,–,Regular,Open,42.2514839,-83.7112119
261644000893,MI-41010-08555,2616440,MI-41010,06,06,John Ball Park Zoo School,Grand Rapids Public Schools,Kent County,1300 FULTON ST W,GRAND RAPIDS,MI,49504,6100,(616)819-3344,12,City: Midsize,No,59.00000,2.30000,25.6500000,15.00000,8.00000,–,Regular,Open,42.9637229,-85.6999457
263228006761,MI-82140-01941,2632280,MI-82140,06,08,John D Pierce Middle School,South Redford School District,Wayne County,25605 Orangelawn,Redford,MI,48239,2048,(313)937-8880,21,Suburb: Large,No,602.00000,37.75000,15.9500000,387.00000,22.00000,–,Regular,Open,42.3653601,-83.2923617
263660007273,MI-74130-02894,2636600,MI-74130,PK,05,John F FarrellEmmett Elementary School,Yale Public Schools,St. Clair County,3300 KINNEY RD,EMMETT,MI,48022,3528,(810)384-1300,42,Rural: Distant,No,201.00000,12.17000,16.5200000,78.00000,7.00000,–,Regular,Open,42.9948206,-82.76399409999999
262241005955,MI-51070-02016,2622410,MI-51070,03,05,John F Kennedy Elem School,Manistee Area Public Schools,Manistee County,1309 MADISON RD,MANISTEE,MI,49660,2539,(231)723-3271,33,Town: Remote,No,279.00000,15.00000,18.6000000,151.00000,17.00000,–,Regular,Open,44.2183686,-86.3027206
260390004081,MI-09030-01951,2603900,MI-09030,09,12,John Glenn High School,Bangor Township Schools,Bay County,3201 KIESEL RD,BAY CITY,MI,48706,2447,(989)684-7510,23,Suburb: Small,No,849.00000,31.15000,27.2600000,334.00000,28.00000,–,Regular,Open,43.6167013,-83.9251681
260001503890,MI-82160-01950,2600015,MI-82160,08,12,John Glenn High School,Wayne-Westland Community School District,Wayne County,36105 MARQUETTE ST,WESTLAND,MI,48185,3477,(734)419-2323,21,Suburb: Large,No,1542.00000,71.70000,21.5100000,793.00000,27.00000,–,Regular,Open,42.3158615,-83.3964869
260708004307,MI-82180-05233,2607080,MI-82180,03,05,John M Barnes Elem School,Flat Rock Community Schools,Wayne County,24925 MEADOWS AVE,FLAT ROCK,MI,48134,2754,(734)535-6800,21,Suburb: Large,No,380.00000,20.25000,18.7700000,198.00000,5.00000,–,Regular,Open,42.0873038,-83.27392979999999
262994006581,MI-63260-07103,2629940,MI-63260,09,12,John M Schultz Educational Campus,Rochester Community School District,Oakland County,1440 JOHN R RD,ROCHESTER HILLS,MI,48307,5700,(248)726-5901,21,Suburb: Large,No,55.00000,11.56000,4.7600000,30.00000,4.00000,–,Other/Alternative,Open,42.6601603,-83.1137652
262574006224,MI-82055-02597,2625740,MI-82055,KG,04,John Monteith Elementary School,Grosse Pointe Public Schools,Wayne County,1275 COOK RD,GROSSE POINTE WOODS,MI,48236,2511,(313)432-4500,21,Suburb: Large,No,477.00000,32.10000,14.8600000,114.00000,12.00000,–,Regular,Open,42.4254365,-82.9042152
260110304756,MI-82015-02036,2601103,MI-82015,PK,08,John R King Academic and Performing Arts Academy,Detroit Public Schools Community District,Wayne County,15850 STRATHMOOR ST,DETROIT,MI,48227,2965,(313)866-9600,11,City: Large,No,814.00000,45.70000,17.8100000,740.00000,6.00000,–,Regular,Open,42.40847050000001,-83.1868537
263021006616,MI-50030-01049,2630210,MI-50030,PK,05,John R Kment Elementary School,Roseville Community Schools,Macomb County,20033 WASHINGTON ST,ROSEVILLE,MI,48066,2295,(586)445-5756,21,Suburb: Large,No,230.00000,17.23000,13.3500000,170.00000,10.00000,–,Regular,Open,42.5146159,-82.91584639999999
261962008990,MI-38170-03921,2619620,MI-38170,KG,05,John R Lewis Elementary,Jackson Public Schools,Jackson County,154 W CLARK ST,JACKSON,MI,49203,5031,(517)841-2600,23,Suburb: Small,No,130.00000,8.72000,14.9100000,121.00000,3.00000,–,Regular,Open,42.2169232,-84.40094549999999
260462004148,MI-05040-05894,2604620,MI-05040,KG,05,John R Rodger Elementary School,Bellaire Public Schools,Antrim County,204 WEST FORREST HOME AVE,BELLAIRE,MI,49615,9565,(231)533-8916,43,Rural: Remote,No,113.00000,7.83000,14.4300000,51.00000,4.00000,–,Regular,Open,44.9822254,-85.21292
261899005575,MI-63220-01965,2618990,MI-63220,KG,05,Johnson Elementary School,Huron Valley Schools,Oakland County,515 GENERAL MOTORS RD,MILFORD,MI,48381,2217,(248)684-8020,21,Suburb: Large,No,397.00000,25.55000,15.5400000,147.00000,14.00000,–,Regular,Open,42.583575,-83.6059001
262184005890,MI-82095-01967,2621840,MI-82095,04,06,Johnson Upper Elementary School,Livonia Public Schools School District,Wayne County,8400 NORTH HIX RD,WESTLAND,MI,48185,1083,(734)744-2740,21,Suburb: Large,No,443.00000,30.85000,14.3600000,174.00000,19.00000,–,Regular,Open,42.3494414,-83.418059
261992005650,MI-30030-01973,2619920,MI-30030,09,12,Jonesville High School,Jonesville Community Schools,Hillsdale County,460 ADRIAN RD,JONESVILLE,MI,49250,1211,(517)849-9934,41,Rural: Fringe,No,367.00000,21.00000,17.4800000,117.00000,27.00000,–,Regular,Open,41.974518,-84.6499446
261992001307,MI-30030-08885,2619920,MI-30030,06,08,Jonesville Middle School,Jonesville Community Schools,Hillsdale County,401 EAST CHICAGO ST,JONESVILLE,MI,49250,1190,(517)849-3210,32,Town: Distant,No,278.00000,16.17000,17.1900000,136.00000,21.00000,–,Regular,Open,41.9854253,-84.6593553
261992005652,MI-30030-04696,2619920,MI-30030,06,12,Jonesville Pathways,Jonesville Community Schools,Hillsdale County,401 EAST CHICAGO ST,JONESVILLE,MI,49250,1190,(517)849-7304,32,Town: Distant,No,79.00000,2.04000,38.7300000,58.00000,2.00000,–,Other/Alternative,Open,41.9854253,-84.6593553
260198003943,MI-58020-05782,2601980,MI-58020,PK,04,Joseph C Sterling Elementary School,Airport Community Schools,Monroe County,160 FESSNER RD,CARLETON,MI,48117,9395,(734)654-6846,21,Suburb: Large,No,320.00000,19.50000,16.4100000,129.00000,13.00000,–,Regular,Open,42.0418445,-83.3776436
263021008000,MI-50030-09976,2630210,MI-50030,PK,05,Joseph G Steenland Elementary School,Roseville Community Schools,Macomb County,16335 CHESTNUT ST,ROSEVILLE,MI,48066,4775,(586)445-5745,21,Suburb: Large,No,399.00000,24.32000,16.4100000,293.00000,5.00000,–,Regular,Open,42.4986103,-82.9537574
260007100492,MI-17901-08063,2600071,MI-17901,PK,08,Joseph K Lumsden Bahweting Anishnabe Academy,Joseph K. Lumsden Bahweting Anishnabe Academy,Chippewa County,1301 MARQUETTE AVE,SAULT SAINTE MARIE,MI,49783,9533,(906)635-5055,41,Rural: Fringe,Yes,596.00000,45.10000,13.2200000,328.00000,37.00000,–,Regular,Open,46.4814015,-84.3313915
262187001379,MI-50140-08879,2621870,MI-50140,KG,05,Joseph M Carkenord Elementary School,L'Anse Creuse Public Schools,Macomb County,27100 24 MILE RD,CHESTERFIELD,MI,48051,1677,(586)493-5230,21,Suburb: Large,No,650.00000,31.98000,20.3300000,253.00000,34.00000,–,Regular,Open,42.6871731,-82.83646739999999
260024401663,MI-82958-09318,2600244,MI-82958,PK,12,Joy Preparatory Academy,Joy Preparatory Academy,Wayne County,15055 DEXTER AVE,DETROIT,MI,48238,2124,(313)340-0023,11,City: Large,Yes,179.00000,15.40000,11.6200000,178.00000,0.00000,–,Regular,Open,42.4014179,-83.13609989999999
261962008691,MI-38170-02668,2619620,MI-38170,KG,05,JPS Montessori Center,Jackson Public Schools,Jackson County,820 BENNETT ST,JACKSON,MI,49202,3231,(517)841-3870,13,City: Small,No,139.00000,8.36000,16.6300000,100.00000,9.00000,–,Regular,Open,42.2574962,-84.4196675
262346006020,MI-82045-01979,2623460,MI-82045,06,08,Julian O Strong Middle School,Melvindale-Northern Allen Park Schools,Wayne County,18656 PROSPECT ST,MELVINDALE,MI,48122,1508,(313)389-3320,21,Suburb: Large,No,667.00000,34.00000,19.6200000,554.00000,28.00000,–,Regular,Open,42.2782119,-83.18565699999999
261215004919,MI-14020-01983,2612150,MI-14020,PK,05,Justus Gage Elementary School,Dowagiac Union School District,Cass County,243 SOUTH FRONT ST,DOWAGIAC,MI,49047,1738,(269)782-4460,31,Town: Fringe,No,274.00000,17.40000,15.7500000,196.00000,30.00000,–,Regular,Open,41.98117329999999,-86.10960879999999
262382007867,MI-56010-09918,2623820,MI-56010,04,12,Juvenile Justice Center,Midland Public Schools,Midland County,3712 EAST ASHMAN ST,MIDLAND,MI,48642,9314,(989)837-6098,13,City: Small,No,15.00000,3.80000,3.9500000,12.00000,0.00000,–,Special Education,Open,43.6256602,-84.1812812
262115005803,MI-33020-01865,2621150,MI-33020,08,12,JW Sexton High School,Lansing Public School District,Ingham County,102 MCPHERSON AVE,LANSING,MI,48915,1760,(517)755-1070,12,City: Midsize,No,976.00000,54.63000,17.8700000,831.00000,51.00000,–,Regular,Open,42.737853,-84.57200519999999
263021006622,MI-50030-01987,2630210,MI-50030,PK,05,Kaiser Elementary School,Roseville Community Schools,Macomb County,16700 WILDWOOD ST,ROSEVILLE,MI,48066,3264,(586)445-5785,21,Suburb: Large,No,217.00000,18.55000,11.7000000,167.00000,18.00000,–,Regular,Open,42.49217,-82.94848139999999
261995000156,MI-39010-07303,2619950,MI-39010,09,12,Kalamazoo Area Math and Science Center,Kalamazoo Public Schools,Kalamazoo County,600 WEST VINE ST,KALAMAZOO,MI,49008,1139,(269)337-0004,13,City: Small,No,0.00000,8.50000,†,†,†,†,Regular,Open,42.2845733,-85.5904537
261995005677,MI-39010-06117,2619950,MI-39010,09,12,Kalamazoo Central High School,Kalamazoo Public Schools,Kalamazoo County,2432 NORTH DRAKE RD,KALAMAZOO,MI,49006,1398,(269)337-0300,22,Suburb: Midsize,No,1612.00000,72.13000,22.3500000,899.00000,126.00000,–,Regular,Open,42.3158407,-85.6473608
261995008883,MI-39010-03516,2619950,MI-39010,06,12,Kalamazoo County Juvenile Home Youth Center School,Kalamazoo Public Schools,Kalamazoo County,1424 GULL RD,KALAMAZOO,MI,49048,1605,(269)337-0067,13,City: Small,No,0.00000,0.00000,†,†,†,†,Other/Alternative,Open,42.3037067,-85.5619419
260109908744,MI-39911-02853,2601099,MI-39911,09,12,Kalamazoo Covenant Academy,Kalamazoo Covenant Academy,Kalamazoo County,400 WEST CROSSTOWN PKWY,KALAMAZOO,MI,49001,2761,(269)888-2700,13,City: Small,Yes,132.00000,7.50000,17.6000000,123.00000,6.00000,–,Other/Alternative,Open,42.276461,-85.587772
261995008761,MI-39010-03070,2619950,MI-39010,09,12,Kalamazoo Innovative Learning Program,Kalamazoo Public Schools,Kalamazoo County,3333 S WESTNEDGE AVE,Kalamazoo,MI,49008,4902,(269)548-0190,13,City: Small,No,110.00000,6.00000,18.3300000,87.00000,8.00000,–,Other/Alternative,Open,42.2577732,-85.5885898
260096008136,MI-84040-00315,2600960,MI-84040,UG,UG,Kalamazoo Psychiatric Hospital,Michigan Department of Community Health,Kalamazoo County,1312 OAKLAND DR,KALAMAZOO,MI,49008,,(269)337-3000,13,City: Small,No,0.00000,0.00000,†,†,†,†,Special Education,Open,42.2789921,-85.60427120000001
268060008760,MI-39000-02968,2680600,MI-39000,PK,01,Kalamazoo RESA West CampusECSE,Kalamazoo RESA,Kalamazoo County,4606 Croyden Avenue,Kalamazoo,MI,49006,,(269)250-9678,13,City: Small,No,0.00000,4.00000,†,†,†,†,Special Education,Open,42.3035791,-85.6466214
268060002030,MI-39000-07288,2680600,MI-39000,06,12,Kalamazoo RESA West CampusYoung Adult Program,Kalamazoo RESA,Kalamazoo County,4606 CROYDEN AVE,KALAMAZOO,MI,49006,3901,(269)250-9602,13,City: Small,No,111.00000,†,†,42.00000,1.00000,–,Special Education,Open,42.3035791,-85.6466214
262005005688,MI-40040-06664,2620050,MI-40040,PK,05,Kalkaska Elementary School,Kalkaska Public Schools,Kalkaska County,309 N Birch Street,Kalkaska,MI,49646,,(231)258-8629,33,Town: Remote,No,354.00000,29.80000,11.8800000,217.00000,37.00000,–,Regular,Open,44.7381319,-85.1865861
262005005685,MI-40040-01992,2620050,MI-40040,09,12,Kalkaska High School,Kalkaska Public Schools,Kalkaska County,109 N Birch Street,Kalkaska,MI,49646,,(231)258-9167,33,Town: Remote,No,449.00000,24.20000,18.5500000,244.00000,32.00000,–,Regular,Open,44.7362818,-85.1858424
262005005687,MI-40040-05803,2620050,MI-40040,06,08,Kalkaska Middle School,Kalkaska Public Schools,Kalkaska County,1700 West Kalkaska Street,Kalkaska,MI,49646,,(231)258-4040,33,Town: Remote,No,304.00000,19.30000,15.7500000,172.00000,30.00000,–,Regular,Open,44.7390382,-85.19439830000002
262007005690,MI-25110-00949,2620070,MI-25110,KG,05,Kate Dowdall Elementary School,Kearsley Community School District,Genesee County,3333 SHILLELAGH DR,FLINT,MI,48506,2246,(810)591-2274,21,Suburb: Large,No,403.00000,18.15000,22.2000000,315.00000,29.00000,–,Regular,Open,43.0568228,-83.6025154
261818005488,MI-73210-03895,2618180,MI-73210,01,04,KC Ling Elementary School,Hemlock Public School District,Saginaw County,PO Box 260,Hemlock,MI,48626,0260,(989)642-5235,41,Rural: Fringe,No,351.00000,21.50000,16.3300000,104.00000,10.00000,–,Regular,Open,43.4147488,-84.2305398
262007005692,MI-25110-01993,2620070,MI-25110,09,12,Kearsley High School,Kearsley Community School District,Genesee County,4302 UNDERHILL DR,FLINT,MI,48506,1585,(810)591-5313,21,Suburb: Large,No,887.00000,47.21000,18.7900000,638.00000,90.00000,–,Regular,Open,43.0701571,-83.61153829999999
261452008864,MI-25010-03275,2614520,MI-25010,PK,12,Kearsley Street,Flint School District of the City of,Genesee County,923 East Kearsley St,Flint,MI,48503,,(810)767-6134,13,City: Small,No,0.00000,0.00000,†,†,†,†,Special Education,Open,43.0218345,-83.6813141
262007008934,MI-25110-03621,2620070,MI-25110,09,12,Kearsley Virtual Academy,Kearsley Community School District,Genesee County,4302 UNDERHILL DR,FLINT,MI,48506,1534,(810)591-5308,21,Suburb: Large,No,56.00000,9.00000,6.2200000,44.00000,2.00000,–,Other/Alternative,Open,43.0701571,-83.61153829999999
262946008210,MI-82110-00743,2629460,MI-82110,KG,12,Keeler School,Redford Union Schools District No. 1,Wayne County,17715 BRADY,Redford,MI,48240,2117,(313)242-3900,21,Suburb: Large,No,98.00000,16.20000,6.0500000,56.00000,3.00000,–,Special Education,Open,42.4201849,-83.28906700000002
262883006468,MI-74010-01999,2628830,MI-74010,PK,05,Keewahdin Elementary School,Port Huron Area School District,St. Clair County,4801 LAKESHORE RD,FORT GRATIOT,MI,48059,3540,(810)984-6517,23,Suburb: Small,No,487.00000,26.35000,18.4800000,259.00000,12.00000,–,Regular,Open,43.0491846,-82.4531274
262379006049,MI-38120-03138,2623790,MI-38120,03,06,Keicher Elementary School,Michigan Center School District,Jackson County,400 SOUTH STATE ST,MICHIGAN CENTER,MI,49254,1237,(517)764-5200,23,Suburb: Small,No,402.00000,22.83000,17.6100000,225.00000,25.00000,–,Regular,Open,42.2237853,-84.3386132
260110301922,MI-82015-09594,2601103,MI-82015,PK,08,Keidan Special Education Center,Detroit Public Schools Community District,Wayne County,4441 COLLINGWOOD ST,DETROIT,MI,48204,1673,(313)873-9400,11,City: Large,No,98.00000,17.80000,5.5100000,84.00000,0.00000,–,Regular,Open,42.3740142,-83.1284385
268072000619,MI-50000-01363,2680720,MI-50000,PK,12,Keith Bovenschen School,Macomb ISD,Macomb County,12345 FRAZHO RD,WARREN,MI,48089,1279,(586)757-7880,12,City: Midsize,No,195.00000,29.50000,6.6100000,189.00000,6.00000,–,Special Education,Open,42.4861209,-82.99752459999999
263516007077,MI-63290-02001,2635160,MI-63290,KG,05,Keith Elementary School,Walled Lake Consolidated Schools,Oakland County,2800 KEITH RD,WEST BLOOMFIELD,MI,48324,4737,(248)956-3700,21,Suburb: Large,No,540.00000,29.90000,18.0600000,119.00000,4.00000,–,Regular,Open,42.5949274,-83.432577
263030002068,MI-63040-09742,2630300,MI-63040,PK,05,Keller Elementary,Royal Oak Schools,Oakland County,1505 NORTH CAMPBELL RD,ROYAL OAK,MI,48067,1560,(248)542-6500,21,Suburb: Large,No,440.00000,29.26000,15.0400000,92.00000,10.00000,–,Regular,Open,42.5022944,-83.12601389999999
261725005407,MI-39065-02003,2617250,MI-39065,PK,02,Kellogg Elementary School,Gull Lake Community Schools,Kalamazoo County,9594 NORTH 40TH ST,HICKORY CORNERS,MI,49060,9327,(269)548-3805,41,Rural: Fringe,No,276.00000,24.38000,11.3200000,81.00000,11.00000,–,Regular,Open,42.3995122,-85.37654049999999
262016005697,MI-41140-02005,2620160,MI-41140,09,12,Kelloggsville High School,Kelloggsville Public Schools,Kent County,4787 Division Ave SW,Wyoming,MI,49548,4248,(616)532-1570,21,Suburb: Large,No,632.00000,32.30000,19.5700000,448.00000,62.00000,–,Regular,Open,42.9038889,-85.76756300000001
262016005696,MI-41140-02004,2620160,MI-41140,06,08,Kelloggsville Middle School,Kelloggsville Public Schools,Kent County,4650 DIVISION AVE S,GRAND RAPIDS,MI,49548,4309,(616)532-1575,13,City: Small,No,450.00000,25.80000,17.4400000,351.00000,37.00000,–,Regular,Open,42.8789141,-85.6620138
262016008992,MI-41140-03964,2620160,MI-41140,06,12,Kelloggsville Virtual School,Kelloggsville Public Schools,Kent County,242 52ND ST SE,GRAND RAPIDS,MI,49548,5829,(616)538-7460,13,City: Small,No,81.00000,8.35000,9.7000000,63.00000,2.00000,–,Regular,Open,42.8679745,-85.6584906
263039006670,MI-73010-02010,2630390,MI-73010,PK,06,Kempton Elementary School,Saginaw School District of the City of,Saginaw County,3040 DAVENPORT AVE,SAGINAW,MI,48602,3651,(989)399-4600,13,City: Small,No,331.00000,19.50000,16.9700000,296.00000,8.00000,–,Regular,Open,43.4387316,-83.98187569999999
261407005042,MI-63200-02012,2614070,MI-63200,KG,05,Kenbrook Elementary School,Farmington Public School District,Oakland County,32130 BONNET HILL RD,FARMINGTON HILLS,MI,48334,3406,(248)489-3711,13,City: Small,No,392.00000,26.00000,15.0800000,109.00000,15.00000,–,Regular,Open,42.506175,-83.3644369
262874001156,MI-63030-08689,2628740,MI-63030,PK,12,Kennedy Center,Pontiac City School District,Oakland County,1700 BALDWIN AVE,PONTIAC,MI,48340,1116,(248)451-8040,13,City: Small,No,49.00000,5.60000,8.7500000,22.00000,0.00000,–,Special Education,Open,42.6831375,-83.300248
262184005889,MI-82095-01947,2621840,MI-82095,KG,04,Kennedy Elementary School,Livonia Public Schools School District,Wayne County,14201 HUBBARD ST,LIVONIA,MI,48154,4133,(734)744-2745,13,City: Small,No,457.00000,26.80000,17.0500000,167.00000,17.00000,–,Regular,Open,42.3870759,-83.3652484
263231008709,MI-63060-02694,2632310,MI-63060,PK,12,Kennedy Learning Center,Southfield Public School District,Oakland County,16229 Mt Vernon,Southfield,MI,48075,,(248)746-8828,13,City: Small,No,40.00000,8.00000,5.0000000,17.00000,1.00000,–,Special Education,Open,42.465568,-83.2080673
263267006819,MI-50120-05197,2632670,MI-50120,06,08,Kennedy Middle School,Lake Shore Public Schools (Macomb),Macomb County,23101 MASONIC BLVD,SAINT CLAIR SHORES,MI,48082,3036,(586)285-8800,21,Suburb: Large,No,694.00000,35.70000,19.4400000,339.00000,42.00000,–,Regular,Open,42.5296706,-82.8774189
261641005297,MI-23060-05818,2616410,MI-23060,07,08,Kenneth T Beagle Middle School,Grand Ledge Public Schools,Eaton County,600 W SOUTH ST,GRAND LEDGE,MI,48837,1861,(517)925-5680,21,Suburb: Large,No,748.00000,42.50000,17.6000000,194.00000,33.00000,–,Regular,Open,42.745416,-84.7551866
261644005324,MI-41010-02011,2616440,MI-41010,PK,05,KenOSha Park Elementary,Grand Rapids Public Schools,Kent County,1353 VAN AUKEN ST SE,GRAND RAPIDS,MI,49508,2516,(616)819-2696,12,City: Midsize,No,123.00000,6.20000,19.8400000,102.00000,3.00000,–,Regular,Open,42.9042423,-85.6329921
262028001132,MI-41145-08745,2620280,MI-41145,KG,05,Kenowa Hills Central Elementary School,Kenowa Hills Public Schools,Kent County,4252 3 MILE RD NW,GRAND RAPIDS,MI,49534,1135,(616)453-6351,21,Suburb: Large,No,551.00000,36.43000,15.1200000,260.00000,39.00000,–,Regular,Open,43.0140766,-85.7742533
262028005702,MI-41145-02017,2620280,MI-41145,09,12,Kenowa Hills High School,Kenowa Hills Public Schools,Kent County,3825 HENDERSHOT AVE NW,GRAND RAPIDS,MI,49544,9118,(616)784-2400,21,Suburb: Large,No,933.00000,51.90000,17.9800000,385.00000,54.00000,–,Regular,Open,43.0331597,-85.7508428
262028005706,MI-41145-05529,2620280,MI-41145,06,08,Kenowa Hills Middle School,Kenowa Hills Public Schools,Kent County,3950 HENDERSHOT AVE NW,GRAND RAPIDS,MI,49544,9794,(616)785-3225,41,Rural: Fringe,No,623.00000,36.40000,17.1200000,304.00000,31.00000,–,Regular,Open,43.03646519999999,-85.7489269
262028008817,MI-41145-03199,2620280,MI-41145,09,12,Kenowa Hills Pathways High School,Kenowa Hills Public Schools,Kent County,3950 Hendershot NW,Grand Rapids,MI,49544,,(616)784-2511,21,Suburb: Large,No,85.00000,3.40000,25.0000000,54.00000,5.00000,–,Other/Alternative,Open,43.03646519999999,-85.7489269
260009900612,MI-47901-08248,2600099,MI-47901,06,12,Kensington Woods Schools,Kensington Woods Schools,Livingston County,9501 Pettys Road,Lakeland,MI,48143,,(517)545-0828,22,Suburb: Midsize,Yes,111.00000,8.91000,12.4600000,35.00000,4.00000,–,Regular,Open,42.4633774,-83.8381795
268062000562,MI-41000-06157,2680620,MI-41000,09,12,Kent Career Tech Center,Kent ISD,Kent County,1655 EAST BELTLINE AVE NE,GRAND RAPIDS,MI,49525,4502,(616)364-8421,12,City: Midsize,No,0.00000,60.67000,†,†,†,†,Vocational,Open,42.9935065,-85.59579529999999
262031005711,MI-41150-06298,2620310,MI-41150,PK,05,Kent City Elementary School,Kent City Community Schools,Kent County,29 COLLEGE ST,KENT CITY,MI,49330,8953,(616)678-4181,42,Rural: Distant,No,563.00000,35.99000,15.6400000,335.00000,58.00000,–,Regular,Open,43.2210517,-85.75008679999999
262031005708,MI-41150-02019,2620310,MI-41150,06,12,Kent City High School,Kent City Community Schools,Kent County,351 NORTH MAIN ST,KENT CITY,MI,49330,9110,(616)678-4210,42,Rural: Distant,No,416.00000,16.10000,25.8400000,192.00000,29.00000,–,Regular,Open,43.2260417,-85.7535655
262031001757,MI-41150-09384,2620310,MI-41150,06,08,Kent City Middle School,Kent City Community Schools,Kent County,285 NORTH MAIN ST,KENT CITY,MI,49330,9110,(616)678-4214,42,Rural: Distant,No,275.00000,13.00000,21.1500000,161.00000,23.00000,–,Regular,Open,43.2244593,-85.7528294
