NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Directly Certified*,Type,Status
120180002639,FL-60-0181,1201800,FL-60,PK,05,LAKE PANASOFFKEE ELEMENTARY SCHOOL,SUMTER,Sumter County,790 CR 482N,LAKE PANASOFFKEE,FL,33538,,(352)793-1093,41,Rural: Fringe,No,584.00000,37.00000,15.7800000,357.00000,24.00000,357.00000,Regular,Open
120150001483,FL-50-0141,1201500,FL-50,PK,05,LAKE PARK ELEMENTARY SCHOOL,PALM BEACH,Palm Beach County,410 3RD ST,LAKE PARK,FL,33403,,(561)494-1300,21,Suburb: Large,No,389.00000,32.00000,12.1600000,323.00000,0.00000,323.00000,Regular,Open
120033000340,FL-11-0121,1200330,FL-11,PK,05,LAKE PARK ELEMENTARY SCHOOL,COLLIER,Collier County,1295 14TH AVE N,NAPLES,FL,34102,,(239)377-7200,13,City: Small,No,502.00000,37.20000,13.4900000,197.00000,0.00000,197.00000,Regular,Open
120084000904,FL-28-0211,1200840,FL-28,PK,05,LAKE PLACID ELEMENTARY SCHOOL,HIGHLANDS,Highlands County,101 GREEN DRAGON DR,LAKE PLACID,FL,33852,,(863)699-5070,31,Town: Fringe,No,594.00000,34.00000,17.4700000,452.00000,26.00000,452.00000,Regular,Open
120084000907,FL-28-0251,1200840,FL-28,09,12,LAKE PLACID HIGH SCHOOL,HIGHLANDS,Highlands County,202 GREEN DRAGON DR,LAKE PLACID,FL,33852,,(863)699-5010,31,Town: Fringe,No,868.00000,42.50000,20.4200000,545.00000,28.00000,545.00000,Regular,Open
120084002651,FL-28-0041,1200840,FL-28,06,08,LAKE PLACID MIDDLE SCHOOL,HIGHLANDS,Highlands County,201 S TANGERINE AVE,LAKE PLACID,FL,33852,,(863)699-5030,31,Town: Fringe,No,621.00000,31.00000,20.0300000,441.00000,24.00000,441.00000,Regular,Open
120105008934,FL-35-0431,1201050,FL-35,PK,08,LAKE POINTE ACADEMY,LAKE,Lake County,801 CAGAN VIEW RD,CLERMONT,FL,34714,,(352)253-6500,31,Town: Fringe,No,1070.00000,67.27000,15.9100000,501.00000,38.00000,501.00000,Regular,Open
120159003016,FL-53-1991,1201590,FL-53,09,12,LAKE REGION HIGH SCHOOL,POLK,Polk County,1995 THUNDER RD,EAGLE LAKE,FL,33839,,(863)297-3099,22,Suburb: Midsize,No,1545.00000,59.00000,26.1900000,942.00000,0.00000,942.00000,Regular,Open
120159001733,FL-53-0621,1201590,FL-53,PK,05,LAKE SHIPP ELEMENTARY SCHOOL,POLK,Polk County,250 CAMELLIA DR,WINTER HAVEN,FL,33880,,(863)291-5384,22,Suburb: Midsize,No,628.00000,30.00000,20.9300000,376.00000,0.00000,376.00000,Regular,Open
120048000665,FL-16-0691,1200480,FL-16,06,08,LAKE SHORE MIDDLE SCHOOL,DUVAL,Duval County,2519 BAYVIEW RD,JACKSONVILLE,FL,32210,,(904)381-7440,11,City: Large,No,972.00000,51.00000,19.0600000,732.00000,0.00000,732.00000,Regular,Open
120150001543,FL-50-1232,1201500,FL-50,06,08,LAKE SHORE MIDDLE SCHOOL,PALM BEACH,Palm Beach County,425 W CANAL ST N,BELLE GLADE,FL,33430,,(561)829-1100,32,Town: Distant,No,708.00000,43.00000,16.4700000,612.00000,3.00000,612.00000,Regular,Open
120144001390,FL-48-0521,1201440,FL-48,PK,05,LAKE SILVER ELEMENTARY,ORANGE,Orange County,2401 N RIO GRANDE AVE,ORLANDO,FL,32804,,(407)245-1850,11,City: Large,No,412.00000,25.00000,16.4800000,269.00000,11.00000,269.00000,Regular,Open
120156002633,FL-52-6281,1201560,FL-52,PK,05,LAKE ST. GEORGE ELEMENTARY SCHOOL,PINELLAS,Pinellas County,2855 COUNTY ROAD 95,PALM HARBOR,FL,34684,,(727)669-1161,21,Suburb: Large,No,595.00000,39.00000,15.2600000,202.00000,33.00000,184.00000,Regular,Open
120039000447,FL-13-2801,1200390,FL-13,PK,05,LAKE STEVENS ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,5101 NW 183RD ST,MIAMI GARDENS,FL,33055,,(305)625-6536,21,Suburb: Large,No,251.00000,15.00000,16.7300000,180.00000,3.00000,179.00000,Regular,Open
120039000560,FL-13-6351,1200390,FL-13,06,08,LAKE STEVENS MIDDLE SCHOOL,MIAMI-DADE,Miami-Dade County,18484 NW 48TH PL,MIAMI GARDENS,FL,33055,,(305)620-1294,21,Suburb: Large,No,427.00000,24.00000,17.7900000,301.00000,18.00000,283.00000,Regular,Open
120105008829,FL-35-9043,1201050,FL-35,KG,12,LAKE SUCCESS ACADEMY,LAKE,Lake County,525 N GEORGIA AVE,HOWEY IIN THE HILLS,FL,34737,,(352)742-6985,41,Rural: Fringe,No,34.00000,6.00000,5.6700000,22.00000,1.00000,22.00000,Other/Alternative,Open
120105010775,FL-35-0035,1201050,FL-35,01,05,LAKE SUCCESS ELEMENTARY SCHOOL,LAKE,†,310 W TAYLOR AVE,EUSTIS,FL,32726,,(352)253-6700,†,N,No,†,†,†,†,†,†,Other/Alternative,Added
120144001433,FL-48-1221,1201440,FL-48,PK,05,LAKE SYBELIA ELEMENTARY,ORANGE,Orange County,600 SANDSPUR RD,MAITLAND,FL,32751,,(407)623-1445,21,Suburb: Large,No,468.00000,31.00000,15.1000000,221.00000,16.00000,221.00000,Regular,Open
120105001117,FL-35-0531,1201050,FL-35,09,12,LAKE TECHNICAL COLLEGE,LAKE,Lake County,2001 KURT ST,EUSTIS,FL,32726,,(352)589-2250,22,Suburb: Midsize,Yes,0.00000,0.00000,†,†,†,†,Vocational,Open
120033000347,FL-11-0191,1200330,FL-11,PK,05,LAKE TRAFFORD ELEMENTARY SCHOOL,COLLIER,Collier County,3500 LAKE TRAFFORD RD,IMMOKALEE,FL,34142,,(239)377-7300,32,Town: Distant,No,672.00000,46.24000,14.5300000,554.00000,0.00000,554.00000,Regular,Open
120105007880,FL-35-7004,1201050,FL-35,KG,12,LAKE VIRTUAL FRANCHISE,LAKE,Lake County,200 W GOLF LINKS AVE,EUSTIS,FL,32726,,(352)253-6550,22,Suburb: Midsize,No,357.00000,41.50000,8.6000000,98.00000,3.00000,94.00000,Regular,Open
120105007681,FL-35-7001,1201050,FL-35,KG,12,LAKE VIRTUAL INSTRUCTION PROGRAM,LAKE,Lake County,200 W GOLF LINKS AVE,EUSTIS,FL,32726,,(352)253-6550,22,Suburb: Midsize,No,8.00000,0.00000,†,†,†,†,Regular,Open
120105008311,FL-35-7023,1201050,FL-35,KG,12,LAKE VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),LAKE,Lake County,200 W GOLF LINKS AVE,EUSTIS,FL,32726,,(352)253-6641,22,Suburb: Midsize,No,0.00000,0.00000,†,†,†,†,Regular,Open
120159001790,FL-53-1721,1201590,FL-53,09,12,LAKE WALES SENIOR HIGH SCHOOL,POLK,Polk County,1 HIGHLANDER WAY,LAKE WALES,FL,33853,,(863)678-4222,22,Suburb: Midsize,Yes,1586.00000,66.00000,24.0300000,859.00000,149.00000,734.00000,Regular,Open
120126001280,FL-42-0501,1201260,FL-42,09,12,LAKE WEIR HIGH SCHOOL,MARION,Marion County,10351 SE MARICAMP RD,OCALA,FL,34472,,(352)671-4820,41,Rural: Fringe,No,1483.00000,67.00000,22.1300000,1014.00000,0.00000,1014.00000,Regular,Open
120126001266,FL-42-0281,1201260,FL-42,06,08,LAKE WEIR MIDDLE SCHOOL,MARION,Marion County,10220 SE SUNSET HARBOR RD,SUMMERFIELD,FL,34491,,(352)671-6120,22,Suburb: Midsize,No,1207.00000,53.00000,22.7700000,919.00000,0.00000,919.00000,Regular,Open
120144001402,FL-48-0651,1201440,FL-48,PK,05,LAKE WESTON ELEMENTARY,ORANGE,Orange County,5500 MILAN DR,ORLANDO,FL,32810,,(407)296-6430,21,Suburb: Large,No,518.00000,37.00000,14.0000000,426.00000,17.00000,426.00000,Regular,Open
120144003221,FL-48-1571,1201440,FL-48,PK,05,LAKE WHITNEY ELEMENTARY,ORANGE,Orange County,1351 WINDERMERE RD,WINTER GARDEN,FL,34787,,(407)877-8888,21,Suburb: Large,No,622.00000,38.00000,16.3700000,124.00000,16.00000,103.00000,Regular,Open
120150002873,FL-50-2131,1201500,FL-50,06,08,LAKE WORTH COMMUNITY MIDDLE,PALM BEACH,Palm Beach County,1300 BARNETT DR,LAKE WORTH,FL,33461,,(561)540-5500,21,Suburb: Large,No,1249.00000,57.00000,21.9100000,936.00000,1.00000,936.00000,Regular,Open
120150001516,FL-50-0691,1201500,FL-50,09,12,LAKE WORTH HIGH SCHOOL,PALM BEACH,Palm Beach County,1701 LAKE WORTH RD,LAKE WORTH,FL,33460,,(561)533-6300,21,Suburb: Large,No,2683.00000,150.00000,17.8900000,1889.00000,23.00000,1889.00000,Regular,Open
120159001793,FL-53-1771,1201590,FL-53,06,08,LAKELAND HIGHLANDS MIDDLE SCHOOL,POLK,Polk County,740 LAKE MIRIAM DR,LAKELAND,FL,33813,,(863)648-3500,12,City: Midsize,No,1265.00000,64.00000,19.7700000,513.00000,0.00000,513.00000,Regular,Open
120159007728,FL-53-8140,1201590,FL-53,06,08,LAKELAND MONTESSORI MIDDLE SCHOOL,POLK,Polk County,1124 N. LAKE PARKER AVE,LAKELAND,FL,33805,,(863)413-0003,12,City: Midsize,Yes,30.00000,2.00000,15.0000000,3.00000,0.00000,3.00000,Regular,Open
120159004178,FL-53-8141,1201590,FL-53,KG,06,LAKELAND MONTESSORI SCHOOL HOUSE,POLK,Polk County,1124 LAKE PARKER AVE N,LAKELAND,FL,33805,,(863)413-0003,12,City: Midsize,Yes,110.00000,8.00000,13.7500000,4.00000,0.00000,4.00000,Regular,Open
120159001703,FL-53-0031,1201590,FL-53,09,12,LAKELAND SENIOR HIGH SCHOOL,POLK,Polk County,726 HOLLINGSWORTH RD,LAKELAND,FL,33801,,(863)499-2900,12,City: Midsize,No,2043.00000,102.00000,20.0300000,909.00000,0.00000,909.00000,Regular,Open
120144001394,FL-48-0561,1201440,FL-48,PK,05,LAKEMONT ELEMENTARY,ORANGE,Orange County,901 N LAKEMONT AVE,WINTER PARK,FL,32792,,(407)623-1453,21,Suburb: Large,No,611.00000,40.00000,15.2800000,241.00000,20.00000,241.00000,Regular,Open
120030000332,FL-10-0352,1200300,FL-10,PK,06,LAKESIDE ELEMENTARY SCHOOL,CLAY,Clay County,2752 MOODY AVE,ORANGE PARK,FL,32073,,(904)336-1675,21,Suburb: Large,No,817.00000,57.80000,14.1300000,730.00000,84.00000,379.00000,Regular,Open
120018003305,FL-06-3591,1200180,FL-06,PK,05,LAKESIDE ELEMENTARY SCHOOL,BROWARD,Broward County,900 NW 136 AVE,PEMBROKE PINES,FL,33028,,(754)323-6400,21,Suburb: Large,No,631.00000,38.00000,16.6100000,317.00000,40.00000,295.00000,Regular,Open
120030000331,FL-10-0351,1200300,FL-10,06,08,LAKESIDE JUNIOR HIGH SCHOOL,CLAY,Clay County,2750 MOODY AVE,ORANGE PARK,FL,32073,,(904)336-5575,21,Suburb: Large,No,870.00000,53.00000,16.4200000,318.00000,57.00000,286.00000,Regular,Open
120039000448,FL-13-2821,1200390,FL-13,PK,05,LAKEVIEW ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,1290 NW 115TH ST,MIAMI,FL,33167,,(305)757-1535,21,Suburb: Large,No,384.00000,25.00000,15.3600000,272.00000,14.00000,268.00000,Regular,Open
120147002576,FL-49-0801,1201470,FL-49,PK,05,LAKEVIEW ELEMENTARY SCHOOL,OSCEOLA,Osceola County,2900 5TH ST,SAINT CLOUD,FL,34769,,(407)891-3220,21,Suburb: Large,No,770.00000,49.00000,15.7100000,399.00000,17.00000,399.00000,Regular,Open
120168002583,FL-58-0471,1201680,FL-58,PK,05,LAKEVIEW ELEMENTARY SCHOOL,SARASOTA,Sarasota County,7299 HAND RD,SARASOTA,FL,34241,,(941)361-6571,21,Suburb: Large,No,691.00000,46.00000,15.0200000,170.00000,30.00000,145.00000,Regular,Open
120156001631,FL-52-1961,1201560,FL-52,PK,05,LAKEVIEW FUNDAMENTAL ELEMENTARY,PINELLAS,Pinellas County,2229 25TH ST S,ST PETERSBURG,FL,33712,,(727)893-2139,11,City: Large,No,351.00000,27.00000,13.0000000,155.00000,19.00000,144.00000,Regular,Open
120144001380,FL-48-0352,1201440,FL-48,06,08,LAKEVIEW MIDDLE,ORANGE,Orange County,1200 W BAY ST,WINTER GARDEN,FL,34787,,(407)877-5010,21,Suburb: Large,No,843.00000,43.00000,19.6000000,387.00000,16.00000,387.00000,Regular,Open
120144003451,FL-48-0141,1201440,FL-48,PK,05,LAKEVILLE ELEMENTARY,ORANGE,Orange County,2015 LAKEVILLE RD,APOPKA,FL,32703,,(407)814-6110,21,Suburb: Large,No,661.00000,36.00000,18.3600000,399.00000,38.00000,399.00000,Regular,Open
120156001632,FL-52-2021,1201560,FL-52,PK,05,LAKEWOOD ELEMENTARY SCHOOL,PINELLAS,Pinellas County,4151 6TH ST S,ST PETERSBURG,FL,33705,,(727)893-2196,11,City: Large,No,425.00000,26.00000,16.3500000,349.00000,9.00000,349.00000,Regular,Open
120156001633,FL-52-2031,1201560,FL-52,09,12,LAKEWOOD HIGH SCHOOL,PINELLAS,Pinellas County,1400 54TH AVE S,ST PETERSBURG,FL,33705,,(727)893-2916,11,City: Large,No,915.00000,48.00000,19.0600000,490.00000,49.00000,490.00000,Regular,Open
120177002265,FL-56-0231,1201770,FL-56,PK,05,LAKEWOOD PARK ELEMENTARY SCHOOL,ST. LUCIE,St. Lucie County,7800 INDRIO RD,FORT PIERCE,FL,34951,,(772)468-5830,41,Rural: Fringe,No,615.00000,38.00000,16.1800000,509.00000,28.00000,465.00000,Regular,Open
120123003425,FL-41-0721,1201230,FL-41,09,12,LAKEWOOD RANCH HIGH SCHOOL,MANATEE,Manatee County,5500 LAKEWOOD RANCH BLVD,BRADENTON,FL,34211,,(941)727-6100,41,Rural: Fringe,No,2435.00000,101.00000,24.1100000,466.00000,78.00000,419.00000,Regular,Open
120123010679,FL-41-2182,1201230,FL-41,KG,12,LAKEWOOD RANCH PREPARATORY ACADEMY,MANATEE,Broward County,800 CORPORATE DRIVE,FORT LAUDERDALE,FL,33334,,(941)757-8766,12,City: Midsize,Yes,747.00000,41.00000,18.2200000,79.00000,21.00000,61.00000,Regular,Open
120039004076,FL-13-6921,1200390,FL-13,06,08,LAMAR LOUISE CURRY MIDDLE SCHOOL,MIAMI-DADE,Miami-Dade County,15750 SW 47TH ST,MIAMI,FL,33185,,(305)222-2775,21,Suburb: Large,No,804.00000,39.00000,20.6200000,371.00000,34.00000,339.00000,Regular,Open
120168005389,FL-58-1341,1201680,FL-58,PK,05,LAMARQUE ELEMENTARY SCHOOL,SARASOTA,Sarasota County,3415 LAMARQUE AVE,NORTH PORT,FL,34286,,(941)426-6371,13,City: Small,No,1073.00000,84.05000,12.7700000,614.00000,121.00000,552.00000,Regular,Open
120087008324,FL-29-0128,1200870,FL-29,PK,05,LAMB ELEMENTARY,HILLSBOROUGH,Hillsborough County,6274 S 78TH ST,TAMPA,FL,33619,,(813)605-4950,21,Suburb: Large,No,518.00000,26.00000,19.9200000,359.00000,24.00000,359.00000,Regular,Open
120144001420,FL-48-0851,1201440,FL-48,PK,05,LANCASTER ELEMENTARY,ORANGE,Orange County,6700 SHERYL ANN DR,ORLANDO,FL,32809,,(407)858-3131,21,Suburb: Large,No,560.00000,30.00000,18.6700000,425.00000,25.00000,425.00000,Regular,Open
120153001586,FL-51-0801,1201530,FL-51,09,12,LAND O' LAKES HIGH SCHOOL,PASCO,Pasco County,20325 GATOR LN,LAND O LAKES,FL,34638,,(813)794-9400,41,Rural: Fringe,No,2248.00000,96.40000,23.3200000,499.00000,108.00000,438.00000,Regular,Open
120048002741,FL-16-2561,1200480,FL-16,06,08,LANDMARK MIDDLE SCHOOL,DUVAL,Duval County,101 KERNAN BLVD N,JACKSONVILLE,FL,32225,,(904)221-7125,11,City: Large,No,1077.00000,67.00000,16.0700000,537.00000,0.00000,537.00000,Regular,Open
120159008736,FL-53-8008,1201590,FL-53,PK,12,LANGUAGE & LITERACY ACADEMY FOR LEARNING,POLK,Polk County,330 AVE C SE,WINTER HAVEN,FL,33880,,(863)268-2903,13,City: Small,Yes,282.00000,21.00000,13.4300000,281.00000,0.00000,279.00000,Special Education,Open
120087000969,FL-29-2361,1200870,FL-29,PK,05,LANIER ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,4704 W MONTGOMERY AVE,TAMPA,FL,33616,,(813)272-3060,11,City: Large,No,380.00000,27.50000,13.8200000,227.00000,9.00000,227.00000,Regular,Open
120018002486,FL-06-0405,1200180,FL-06,01,12,LANIER-JAMES EDUCATION CENTER,BROWARD,Broward County,1050 NW 7TH CT,HALLANDALE BEACH,FL,33009,,(754)321-7350,21,Suburb: Large,No,131.00000,12.00000,10.9200000,90.00000,6.00000,90.00000,Other/Alternative,Open
120150001520,FL-50-0751,1201500,FL-50,PK,05,LANTANA ELEMENTARY SCHOOL,PALM BEACH,Palm Beach County,710 W OCEAN AVE,LANTANA,FL,33462,,(561)202-0300,21,Suburb: Large,No,484.00000,43.00000,11.2600000,381.00000,0.00000,381.00000,Regular,Open
120150001521,FL-50-0761,1201500,FL-50,06,08,LANTANA MIDDLE SCHOOL,PALM BEACH,Palm Beach County,1225 W DREW ST,LANTANA,FL,33462,,(561)540-3400,21,Suburb: Large,No,801.00000,52.50000,15.2600000,623.00000,5.00000,623.00000,Regular,Open
120156001635,FL-52-2081,1201560,FL-52,09,12,LARGO HIGH SCHOOL,PINELLAS,Pinellas County,410 MISSOURI AVE N,LARGO,FL,33770,,(727)588-3758,13,City: Small,No,2055.00000,91.00000,22.5800000,950.00000,140.00000,897.00000,Regular,Open
120156001596,FL-52-0141,1201560,FL-52,06,08,LARGO MIDDLE SCHOOL,PINELLAS,Pinellas County,155 8TH AVE SE,LARGO,FL,33771,,(727)588-4600,13,City: Small,No,882.00000,44.00000,20.0500000,557.00000,28.00000,557.00000,Regular,Open
120018000190,FL-06-0621,1200180,FL-06,PK,05,LARKDALE ELEMENTARY SCHOOL,BROWARD,Broward County,3250 NW 12TH PL,LAUDERHILL,FL,33311,,(754)322-6600,21,Suburb: Large,No,392.00000,25.00000,15.6800000,374.00000,4.00000,374.00000,Regular,Open
120018000250,FL-06-1701,1200180,FL-06,06,08,LAUDERDALE LAKES MIDDLE SCHOOL,BROWARD,Broward County,3911 NW 30TH AVE,LAUDERDALE LAKES,FL,33309,,(754)322-3500,21,Suburb: Large,No,816.00000,45.53000,17.9200000,629.00000,14.00000,629.00000,Regular,Open
120018000239,FL-06-1391,1200180,FL-06,06,12,LAUDERHILL 6-12,BROWARD,Broward County,1901 NW 49TH AVE,LAUDERHILL,FL,33313,,(754)322-3600,21,Suburb: Large,No,765.00000,43.00000,17.7900000,624.00000,16.00000,624.00000,Regular,Open
120018000238,FL-06-1381,1200180,FL-06,PK,05,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL,BROWARD,Broward County,1500 NW 49TH AVE,LAUDERDALE LAKES,FL,33313,,(754)322-6700,21,Suburb: Large,No,547.00000,33.00000,16.5800000,474.00000,2.00000,474.00000,Regular,Open
120039000452,FL-13-2941,1200390,FL-13,PK,05,LAURA C. SAUNDERS ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,505 SW 8TH ST,HOMESTEAD,FL,33030,,(305)247-3933,21,Suburb: Large,No,477.00000,30.00000,15.9000000,377.00000,3.00000,365.00000,Regular,Open
120144008493,FL-48-0331,1201440,FL-48,PK,05,LAUREATE PARK ELEMENTARY,ORANGE,Orange County,7800 LAUREATE BLVD,ORLANDO,FL,32827,,(407)730-8730,41,Rural: Fringe,No,1054.00000,66.00000,15.9700000,126.00000,27.00000,114.00000,Regular,Open
120159006951,FL-53-1611,1201590,FL-53,PK,05,LAUREL ELEMENTARY SCHOOL,POLK,Polk County,1851 LAUREL AVE,POINCIANA,FL,34759,,(863)427-1375,41,Rural: Fringe,No,1058.00000,58.00000,18.2400000,533.00000,0.00000,533.00000,Regular,Open
120138001332,FL-46-0201,1201380,FL-46,PK,12,LAUREL HILL SCHOOL,OKALOOSA,Okaloosa County,8078 4TH ST,LAUREL HILL,FL,32567,,(850)652-4111,42,Rural: Distant,No,452.00000,28.00000,16.1400000,275.00000,23.00000,229.00000,Regular,Open
120168001154,FL-58-1211,1201680,FL-58,PK,08,LAUREL NOKOMIS SCHOOL,SARASOTA,Sarasota County,1900 LAUREL RD E,NOKOMIS,FL,34275,,(941)486-2171,21,Suburb: Large,No,1411.00000,98.00000,14.4000000,431.00000,69.00000,385.00000,Regular,Open
120033001382,FL-11-0391,1200330,FL-11,PK,05,LAUREL OAK ELEMENTARY SCHOOL,COLLIER,Collier County,7800 IMMOKALEE RD,NAPLES,FL,34119,,(239)377-7400,21,Suburb: Large,No,1203.00000,75.60000,15.9100000,236.00000,0.00000,236.00000,Regular,Open
120033008828,FL-11-0481,1200330,FL-11,PK,05,LAVERN GAYNOR ELEMENTARY,COLLIER,Collier County,2965 44TH TERRACE SW,NAPLES,FL,34116,,(239)354-2204,21,Suburb: Large,No,307.00000,25.30000,12.1300000,202.00000,0.00000,202.00000,Regular,Open
120048004344,FL-16-2671,1200480,FL-16,06,08,LAVILLA SCHOOL OF THE ARTS,DUVAL,Duval County,501 N DAVIS ST,JACKSONVILLE,FL,32202,,(904)633-6069,11,City: Large,No,1000.00000,56.00000,17.8600000,307.00000,0.00000,307.00000,Regular,Open
120087001010,FL-29-3782,1200870,FL-29,PK,12,LAVOY EXCEPTIONAL CENTER,HILLSBOROUGH,Hillsborough County,4410 W MAIN ST,TAMPA,FL,33607,,(813)872-5285,11,City: Large,No,48.00000,12.00000,4.0000000,19.00000,1.00000,19.00000,Special Education,Open
120039007496,FL-13-7033,1200390,FL-13,09,12,LAW ENFORCEMENT OFFICERS MEMORIAL HIGH SCHOOL,MIAMI-DADE,Miami-Dade County,300 NW 2ND AVE,MIAMI,FL,33128,,(305)371-0400,11,City: Large,No,287.00000,17.00000,16.8800000,176.00000,18.00000,164.00000,Regular,Open
120177001925,FL-56-0061,1201770,FL-56,PK,05,LAWNWOOD ELEMENTARY SCHOOL,ST. LUCIE,St. Lucie County,1900 S 23RD ST,FORT PIERCE,FL,34950,,(772)468-5740,21,Suburb: Large,No,746.00000,43.00000,17.3500000,626.00000,37.00000,560.00000,Regular,Open
120012000073,FL-04-0131,1200120,FL-04,PK,06,LAWTEY ELEMENTARY SCHOOL,BRADFORD,Bradford County,22703 N PARK ST,LAWTEY,FL,32058,,(904)966-6795,42,Rural: Distant,No,279.00000,14.00000,19.9300000,178.00000,0.00000,178.00000,Regular,Open
120144003628,FL-48-0213,1201440,FL-48,PK,05,LAWTON CHILES ELEMENTARY,ORANGE,Orange County,11001 BLOOMFIELD DR,ORLANDO,FL,32825,,(407)737-1470,21,Suburb: Large,No,561.00000,35.00000,16.0300000,349.00000,29.00000,349.00000,Regular,Open
120111003598,FL-37-1141,1201110,FL-37,09,12,LAWTON CHILES HIGH SCHOOL,LEON,Leon County,7200 LAWTON CHILES LN,TALLAHASSEE,FL,32312,,(850)488-1756,41,Rural: Fringe,No,1900.00000,78.00000,24.3600000,211.00000,15.00000,193.00000,Regular,Open
120159003015,FL-53-0043,1201590,FL-53,06,08,LAWTON CHILES MIDDLE ACADEMY,POLK,Polk County,400 FLORIDA AVE N,LAKELAND,FL,33801,,(863)499-2742,12,City: Midsize,No,649.00000,34.00000,19.0900000,212.00000,0.00000,212.00000,Regular,Open
120039004338,FL-13-6161,1200390,FL-13,06,08,LAWTON CHILES MIDDLE SCHOOL,MIAMI-DADE,Miami-Dade County,8190 NW 197TH ST,HIALEAH,FL,33015,,(305)816-9101,21,Suburb: Large,No,563.00000,30.00000,18.7700000,317.00000,20.00000,306.00000,Regular,Open
120171001869,FL-59-0131,1201710,FL-59,PK,05,LAWTON ELEMENTARY SCHOOL,SEMINOLE,Seminole County,151 GRAHAM AVE,OVIEDO,FL,32765,,(407)320-6350,21,Suburb: Large,No,791.00000,46.26000,17.1000000,202.00000,29.00000,191.00000,Regular,Open
120003003530,FL-01-0510,1200030,FL-01,PK,05,LAWTON M. CHILES ELEMENTARY SCHOOL,ALACHUA,Alachua County,2525 SCHOOL HOUSE RD,GAINESVILLE,FL,32608,,(352)333-2825,22,Suburb: Midsize,No,749.00000,42.40000,17.6700000,241.00000,15.00000,226.00000,Regular,Open
120171004010,FL-59-0121,1201710,FL-59,PK,05,LAYER ELEMENTARY SCHOOL,SEMINOLE,Seminole County,4201 SR 419,WINTER SPRINGS,FL,32708,,(407)871-8050,21,Suburb: Large,No,608.00000,40.46000,15.0300000,285.00000,50.00000,252.00000,Regular,Open
120156001636,FL-52-2141,1201560,FL-52,PK,05,LEALMAN AVENUE ELEMENTARY SCHOOL,PINELLAS,Pinellas County,4001 58TH AVE N,ST PETERSBURG,FL,33714,,(727)570-3020,21,Suburb: Large,No,434.00000,31.00000,14.0000000,338.00000,29.00000,338.00000,Regular,Open
120156001637,FL-52-2151,1201560,FL-52,05,12,LEALMAN INNOVATION ACADEMY,PINELLAS,Pinellas County,4900 28TH ST N,ST PETERSBURG,FL,33714,,(727)528-5802,21,Suburb: Large,No,485.00000,46.00000,10.5400000,388.00000,14.00000,388.00000,Other/Alternative,Open
120165003505,FL-57-8001,1201650,FL-57,06,12,LEARNING ACADEMY OF SANTA ROSA,SANTA ROSA,Santa Rosa County,5880 STEWART ST,MILTON,FL,32570,,(850)983-3495,21,Suburb: Large,Yes,119.00000,5.00000,23.8000000,97.00000,4.00000,83.00000,Other/Alternative,Open
120087004358,FL-29-6613,1200870,FL-29,KG,08,LEARNING GATE COMMUNITY SCHOOL,HILLSBOROUGH,Hillsborough County,16215 HANNA RD,LUTZ,FL,33549,,(813)948-4190,21,Suburb: Large,Yes,774.00000,47.00000,16.4700000,33.00000,27.00000,11.00000,Regular,Open
120153008374,FL-51-4327,1201530,FL-51,KG,08,LEARNING LODGE ACADEMY,PASCO,Pasco County,10534 LITTLE RD,NEW PORT RICHEY,FL,34654,,(727)868-0067,21,Suburb: Large,Yes,261.00000,18.00000,14.5000000,155.00000,21.00000,149.00000,Regular,Open
120027002425,FL-09-0163,1200270,FL-09,09,12,LECANTO HIGH SCHOOL,CITRUS,Citrus County,3810 W EDUCATIONAL PATH,LECANTO,FL,34461,,(352)746-2334,41,Rural: Fringe,No,1630.00000,88.67000,18.3800000,702.00000,44.00000,702.00000,Regular,Open
120027002123,FL-09-0162,1200270,FL-09,06,08,LECANTO MIDDLE SCHOOL,CITRUS,Citrus County,3800 W EDUCATIONAL PATH,LECANTO,FL,34461,,(352)746-2050,41,Rural: Fringe,No,809.00000,45.00000,17.9800000,420.00000,24.00000,420.00000,Regular,Open
120027002424,FL-09-0161,1200270,FL-09,PK,05,LECANTO PRIMARY SCHOOL,CITRUS,Citrus County,3790 W EDUCATIONAL PATH,LECANTO,FL,34461,,(352)746-2220,41,Rural: Fringe,No,820.00000,48.62000,16.8700000,475.00000,38.00000,475.00000,Regular,Open
120108009019,FL-36-0547,1201080,FL-36,08,12,LEE COUNTY ACCELERATION ACADEMIES,LEE,Lee County,12381 S CLEVELAND AVE,FORT MYERS,FL,33907,,(872)240-2025,13,City: Small,No,0.00000,0.00000,†,†,†,†,Other/Alternative,Open
